id,file,date,origin,source_url,repo,ai_model,temperature,top_p,title,actors,num_of_steps,num_of_alt_scenarions,num_of_err_scenarions
3695,uc_gen\03695_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Search Digital Assets,4,7,0,0
3696,uc_gen\03696_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Search Digital Assets,4,7,0,0
3697,uc_gen\03697_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Search Digital Assets,4,6,0,0
3698,uc_gen\03698_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Search Digital Assets,4,7,0,0
3699,uc_gen\03699_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Search for Digital Assets by Role,1,6,0,0
3700,uc_gen\03700_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Search Digital Assets,4,6,0,0
3701,uc_gen\03701_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Search Digital Assets,1,5,0,0
3702,uc_gen\03702_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Search Digital Assets,4,9,0,0
3703,uc_gen\03703_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,User searches for digital assets by name and role,4,7,0,0
3704,uc_gen\03704_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Join Exchange Diary Room and Verify Code,4,8,0,0
3705,uc_gen\03705_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Join Exchange Diary Room and Validate Code,4,8,0,0
3706,uc_gen\03706_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Joining a Room,4,7,0,0
3707,uc_gen\03707_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Join a Room and Verify Code,4,6,0,0
3708,uc_gen\03708_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create Booking,1,6,1,1
3709,uc_gen\03709_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create Booking,1,12,0,0
3710,uc_gen\03710_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Create Booking,1,13,0,0
3711,uc_gen\03711_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Creating a Booking,1,16,0,0
3712,uc_gen\03712_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Create Booking,1,6,0,0
3713,uc_gen\03713_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Booking Creation,1,15,1,1
3714,uc_gen\03714_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Creating Booking,1,11,0,0
3715,uc_gen\03715_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Book Room,1,6,0,0
3716,uc_gen\03716_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Create Booking,1,8,2,0
3717,uc_gen\03717_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create Product,5,8,0,0
3718,uc_gen\03718_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create Product,1,8,0,0
3719,uc_gen\03719_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Creating a Product,1,7,0,0
3720,uc_gen\03720_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Create Product,1,8,0,0
3721,uc_gen\03721_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Create Product,5,8,0,0
3722,uc_gen\03722_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Create Product,1,9,0,0
3723,uc_gen\03723_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Create Product,1,8,0,0
3724,uc_gen\03724_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Create Product,1,9,0,0
3725,uc_gen\03725_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Creating Product,1,8,0,0
3726,uc_gen\03726_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,User Interaction and Game Completion,7,10,0,0
3727,uc_gen\03727_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Typing Game,7,23,0,0
3728,uc_gen\03728_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,User plays typing game,7,19,0,0
3729,uc_gen\03729_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Typing Game,7,23,0,0
3730,uc_gen\03730_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Typing Game,2,16,0,0
3731,uc_gen\03731_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Typing Game,7,17,0,0
3732,uc_gen\03732_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Typing Game,2,29,0,0
3733,uc_gen\03733_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Typing Game,7,26,0,0
3734,uc_gen\03734_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Typing Game,7,9,0,0
3735,uc_gen\03735_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,User completes typing challenge,7,14,0,0
3736,uc_gen\03736_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Add new edge agent,3,6,0,0
3737,uc_gen\03737_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,add new edge agent,3,11,0,0
3738,uc_gen\03738_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Add New Edge Agent,3,11,0,0
3739,uc_gen\03739_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Criar Edifício,2,5,0,0
3740,uc_gen\03740_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Criar edificio,2,4,0,0
3741,uc_gen\03741_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Criar Edifício,2,5,0,0
3742,uc_gen\03742_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Criar edificio,1,3,1,0
3743,uc_gen\03743_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Criar edificio,2,4,0,0
3744,uc_gen\03744_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Authenticate User,2,2,0,0
3745,uc_gen\03745_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Authenticate,2,3,0,0
3746,uc_gen\03746_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Authenticate,2,2,0,0
3747,uc_gen\03747_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Review Application Consistency,8,4,0,0
3748,uc_gen\03748_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Authenticate and Review Application,8,6,0,0
3749,uc_gen\03749_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Authenticate,2,3,0,0
3750,uc_gen\03750_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Review and Document Application Consistency,8,6,0,0
3751,uc_gen\03751_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Authenticate,2,2,0,0
3752,uc_gen\03752_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Review and Document Application,8,5,0,0
3753,uc_gen\03753_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Accessing Files,6,7,0,0
3754,uc_gen\03754_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Accessing Files,6,8,0,0
3755,uc_gen\03755_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Accessing Files,6,12,0,0
3756,uc_gen\03756_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Accessing Files,6,8,0,0
3757,uc_gen\03757_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Accessing and Displaying Files,6,7,0,0
3758,uc_gen\03758_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Accessing Files,6,6,0,0
3759,uc_gen\03759_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Accessing and Displaying X-Drive Files,6,10,0,0
3760,uc_gen\03760_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Accessing Files,6,12,0,0
3761,uc_gen\03761_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Access Files from X-drive,6,10,0,0
3762,uc_gen\03762_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Login and Access Files,6,6,0,0
3763,uc_gen\03763_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Create Account,1,14,0,0
3764,uc_gen\03764_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create Account,4,13,1,0
3765,uc_gen\03765_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Create Account,4,13,1,0
3766,uc_gen\03766_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Create Account,4,18,0,0
3767,uc_gen\03767_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Create Account,4,18,0,0
3768,uc_gen\03768_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Create Account,4,14,1,0
3769,uc_gen\03769_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Booking a Room,1,9,2,0
3770,uc_gen\03770_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Create Booking,1,9,0,0
3771,uc_gen\03771_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Make a Booking,1,10,1,1
3772,uc_gen\03772_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Create Booking,1,12,0,0
3773,uc_gen\03773_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Create Booking,8,6,0,0
3774,uc_gen\03774_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Create Booking,1,18,0,0
3775,uc_gen\03775_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Booking System,1,6,1,1
3776,uc_gen\03776_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Create Booking,1,6,2,0
3777,uc_gen\03777_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Create Booking,8,3,1,0
3778,uc_gen\03778_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Create Booking,1,9,0,0
3779,uc_gen\03779_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Take Exam,1,9,0,0
3780,uc_gen\03780_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Take Exam,1,8,0,0
3781,uc_gen\03781_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Take Exam,1,6,0,0
3782,uc_gen\03782_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Take Exam,1,7,0,0
3783,uc_gen\03783_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Take Exam,1,10,0,0
3784,uc_gen\03784_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Take Exam,1,8,0,0
3785,uc_gen\03785_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Take Exam,1,7,0,0
3786,uc_gen\03786_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Take Exam,1,8,0,0
3787,uc_gen\03787_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Student takes exam,1,6,0,0
3788,uc_gen\03788_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Take Exam,1,7,0,0
3789,uc_gen\03789_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,User Registration,5,6,0,0
3790,uc_gen\03790_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,User Registration,5,6,0,0
3791,uc_gen\03791_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,User Registration,5,6,0,0
3792,uc_gen\03792_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,User Registration,5,6,0,0
3793,uc_gen\03793_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,P132: User Registration,0,17,0,0
3794,uc_gen\03794_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,User Registration,5,6,0,0
3795,uc_gen\03795_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,P132: User Registration,5,11,0,0
3796,uc_gen\03796_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,P132: User Registration,5,6,0,0
3797,uc_gen\03797_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User Registration,5,8,0,0
3798,uc_gen\03798_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,User Registration,5,8,0,0
3799,uc_gen\03799_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Retrieve Private File List,7,11,0,0
3800,uc_gen\03800_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Retrieve User Private File List,1,13,0,0
3801,uc_gen\03801_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Retrieve Private File List,1,12,0,0
3802,uc_gen\03802_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Retrieve User Private File List,1,11,0,0
3803,uc_gen\03803_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Retrieve User's Private File List,1,13,0,0
3804,uc_gen\03804_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Retrieve User Private File List,8,7,0,0
3805,uc_gen\03805_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Access Private File List,1,13,0,0
3806,uc_gen\03806_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Get User's Private File List,1,13,0,0
3807,uc_gen\03807_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,User Requests File List,6,11,0,0
3808,uc_gen\03808_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,"Scribble, Join scribble rooms sequence diagram",3,9,0,0
3809,uc_gen\03809_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,"Scribble, Join scribble rooms",3,10,0,0
3810,uc_gen\03810_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,"Scribble, Join scribble rooms",3,10,0,0
3811,uc_gen\03811_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,"Scribble, Join scribble rooms",3,10,0,0
3812,uc_gen\03812_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,"Scribble, Join scribble rooms",3,4,1,0
3813,uc_gen\03813_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,"Scribble, Join scribble rooms",3,10,0,0
3814,uc_gen\03814_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,"Scribble, Join scribble rooms sequence diagram development",3,10,0,0
3815,uc_gen\03815_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Autorizar todos os serviços,1,3,0,0
3816,uc_gen\03816_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Authorize all services,1,3,0,0
3817,uc_gen\03817_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Autorização de todos os serviços,1,4,0,0
3818,uc_gen\03818_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Autorizar todos os serviços,1,3,0,0
3819,uc_gen\03819_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Autorização de Serviços,1,4,0,0
3820,uc_gen\03820_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,URL Analytics,5,8,0,0
3821,uc_gen\03821_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,View URL Analytics,5,8,0,0
3822,uc_gen\03822_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,View URL Analytics,5,8,0,0
3823,uc_gen\03823_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,View URL Analytics,5,8,0,0
3824,uc_gen\03824_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Get URL Analytics Data,5,9,0,0
3825,uc_gen\03825_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Retrieve and Display URL Analytics,5,9,0,0
3826,uc_gen\03826_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Retrieve Analytics Data for URL,5,8,0,0
3827,uc_gen\03827_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,URL Analytics Retrieval,5,8,0,0
3828,uc_gen\03828_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,User retrieves analytics for a URL,5,9,0,0
3829,uc_gen\03829_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,URL Analytics,5,8,0,0
3830,uc_gen\03830_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Update Operation Request,1,4,0,0
3831,uc_gen\03831_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Update Operation Request,1,4,0,0
3832,uc_gen\03832_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Update Operation Request,1,4,0,0
3833,uc_gen\03833_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Update Operation Request,1,4,0,0
3834,uc_gen\03834_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Update Operation Request,1,4,0,0
3835,uc_gen\03835_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Update Operation Request,1,4,0,0
3836,uc_gen\03836_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Update Operation Request,1,4,0,0
3837,uc_gen\03837_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Update Operation Request,1,4,0,0
3838,uc_gen\03838_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Update an Operation Request,1,4,0,0
3839,uc_gen\03839_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Update operation Request,1,4,0,0
3840,uc_gen\03840_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Fault Management Provisioning,2,11,0,0
3841,uc_gen\03841_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Fault Management Provisioning,3,9,1,1
3842,uc_gen\03842_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Perform Fault Management Provisioning,3,23,0,0
3843,uc_gen\03843_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Fault Management Provisioning,3,14,0,0
3844,uc_gen\03844_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,FM Provisioning,2,14,0,0
3845,uc_gen\03845_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Perform Fault Management Provisioning,2,15,0,0
3846,uc_gen\03846_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Fault Management Provisioning,5,22,0,0
3847,uc_gen\03847_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Fault Management Provisioning,3,8,0,0
3848,uc_gen\03848_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,OAuth2 Authentication,5,8,0,0
3849,uc_gen\03849_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Authenticate User,5,8,0,0
3850,uc_gen\03850_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,OAuth2 Authentication,5,8,0,0
3851,uc_gen\03851_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Authenticate User,5,8,0,0
3852,uc_gen\03852_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,OAuth2 Authentication Use Case,5,8,0,0
3853,uc_gen\03853_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Authenticate User,5,8,0,0
3854,uc_gen\03854_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,OAuth2 Authentication,5,5,0,0
3855,uc_gen\03855_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Authenticate User with OAuth2,5,8,0,0
3856,uc_gen\03856_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,OAuth2 Authentication,5,8,0,0
3857,uc_gen\03857_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Login Process,5,8,0,0
3858,uc_gen\03858_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Perform System Initialization,1,16,0,0
3859,uc_gen\03859_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Perform Application Start Process,1,17,0,0
3860,uc_gen\03860_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Perform Application Start,1,13,0,0
3861,uc_gen\03861_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Perform Application Startup,1,17,0,0
3862,uc_gen\03862_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Check Status of Monitored Server,7,16,0,0
3863,uc_gen\03863_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Perform Application Startup,1,17,0,0
3864,uc_gen\03864_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Perform Application Startup,1,12,0,0
3865,uc_gen\03865_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Perform Application Start,1,15,0,0
3866,uc_gen\03866_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Audit Sleep Timer Functionality,1,13,0,0
3867,uc_gen\03867_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Retrieve Status,1,6,0,0
3868,uc_gen\03868_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Get Keychain Entry Endpoint,1,10,0,0
3869,uc_gen\03869_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Get Keychain Entry Endpoint,1,8,0,0
3870,uc_gen\03870_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Get Keychain Entry Endpoint,1,9,0,0
3871,uc_gen\03871_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Get Keychain Entry Endpoint,1,8,0,1
3872,uc_gen\03872_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Get Keychain Entry Endpoint,1,9,0,0
3873,uc_gen\03873_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Get Keychain Entry Endpoint,1,10,0,0
3874,uc_gen\03874_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Restrict Access to Files by IP Address,1,11,0,0
3875,uc_gen\03875_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Restrict Access to Files by IP Address,4,11,0,0
3876,uc_gen\03876_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Restrict Access to Files by IP Address,1,11,0,0
3877,uc_gen\03877_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Restrict Access to Files by IP Address,4,11,0,0
3878,uc_gen\03878_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Restrict Access to Files by IP Address,1,11,0,0
3879,uc_gen\03879_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Restrict Access to Files by IP Address,4,11,0,0
3880,uc_gen\03880_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Restrict Access to Files by IP Address,1,11,0,0
3881,uc_gen\03881_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Restrict Access to Files by IP Address,4,10,0,0
3882,uc_gen\03882_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Restrict Access to Files by IP Address,4,11,0,0
